14.922599250568265,20.08762696395334,14.585490851899008,14.585490851899008,9.013240859506416,14.911333193920072,13.692857081864565
14.815916064419142,19.73882206869726,13.750882371956422,13.750882371956422,7.492385217052882,14.408236329981566,12.389097525652446
9.683695403584057,14.416808930258863,9.482207834487767,9.482207834487767,4.931132707250111,9.0497016381865,9.116191383385068
13.226002317836908,17.398632413185688,11.118331288142189,11.118331288142189,6.776111043645494,11.835942951251267,10.23686593853322
12.461774945827054,17.33410309454447,11.2296806593587,11.2296806593587,5.99770398936359,11.762238830855317,11.013849827367524
7.886336567806268,6.193256454536894,6.435633517541001,6.435633517541001,2.135114145988916,8.272502719197238,5.646866275002039
10.129400777945435,13.185958699441663,8.795881308661894,8.795881308661894,5.006020032845166,9.733590677691762,8.215728416737019
5.195066657473886,3.796678353786474,4.034258965760255,4.034258965760255,5.326776056838613,5.343990714951125,3.7288772623002844
4.439726917905825,3.76484555535212,3.609364026463287,3.609364026463287,4.620339412561718,4.350804823153682,3.1974297391710023
10.869319706051812,15.52825883187469,10.10925382973922,10.10925382973922,6.113286005134001,11.20154043931625,9.8177670734687
14.016681713955627,17.93577123560783,12.295742069621133,12.295742069621133,6.487388017973743,14.347867856248186,11.676271270274993
14.524471445593598,20.53022544700889,13.498037283311504,13.498037283311504,7.262534417762146,14.786055632795286,12.758623363103787
13.156141330461596,17.953400995104758,12.35204209432528,12.35204209432528,7.15098833596365,12.684906054098587,11.682780003970418
10.752717816009778,14.905718864056874,9.634188616331151,9.634188616331151,4.634797421738229,10.189558235180373,9.016395708129572
8.891401526921255,12.689544742143255,8.164203375560245,8.164203375560245,4.782874139807937,8.943036108832672,7.8429637702892965
